Accel_X,Accel_Y,Accel_Z,Fall_Indicator,Event_ID,Window_Number
-9.65,-2.05,-4.13,0,3,2
-12.23,-2.23,-3.78,0,3,2
-11.11,-4.0,-5.11,0,3,2
-10.4,-6.5,-6.11,0,3,2
-11.69,-7.29,-5.96,0,3,2
-14.65,-5.59,-4.34,0,3,2
-19.62,-15.94,1.37,0,3,2
-10.71,-3.14,1.02,0,3,2
-6.55,-1.99,3.51,0,3,2
-8.47,-10.16,-1.76,0,3,2
-8.58,-7.89,-6.12,0,3,2
-6.16,-4.57,-0.8,0,3,2
-1.93,-4.46,4.46,0,3,2
8.77,-11.61,6.39,0,3,2
8.05,-6.56,0.92,0,3,2
4.63,-7.36,1.97,0,3,2
6.98,-10.91,6.35,0,3,2
5.3,-13.41,0.22,0,3,2
8.26,-12.24,0.53,0,3,2
7.65,-10.9,3.58,0,3,2
7.44,-12.21,4.26,0,3,2
6.69,-13.23,1.83,0,3,2
5.85,-11.45,2.27,0,3,2
5.25,-10.52,1.06,0,3,2
5.45,-10.4,2.08,0,3,2
4.24,-10.3,0.36,0,3,2
3.77,-10.08,-0.45,0,3,2
2.46,-9.24,-0.85,0,3,2
2.66,-9.49,-0.63,0,3,2
1.28,-8.62,-0.8,0,3,2
0.82,-8.84,-1.05,0,3,2
1.37,-9.94,-0.69,0,3,2
1.17,-10.08,-2.03,0,3,2
1.53,-9.7,-1.31,0,3,2
1.48,-9.62,-1.11,0,3,2
1.14,-8.77,-1.11,0,3,2
0.88,-9.31,-1.84,0,3,2
0.93,-9.59,-2.04,0,3,2
1.13,-9.71,-2.23,0,3,2
1.14,-9.7,-2.12,0,3,2
1.45,-9.49,-2.01,0,3,2
1.48,-9.38,-2.24,0,3,2
2.05,-10.77,-3.21,0,3,2
3.34,-11.71,-3.52,0,3,2
1.42,-10.88,-4.92,0,3,2
2.12,-8.9,-3.68,0,3,2
2.21,-7.58,-2.61,0,3,2
1.01,-7.31,-3.23,0,3,2
1.78,-8.67,-3.09,0,3,2
2.1,-9.98,-3.71,0,3,2
2.26,-10.09,-4.26,0,3,2
2.15,-9.54,-4.21,0,3,2
2.13,-8.8,-3.66,0,3,2
2.4,-8.52,-3.18,0,3,2
2.4,-8.82,-3.3,0,3,2
2.17,-9.41,-3.63,0,3,2
2.14,-9.51,-3.54,0,3,2
2.25,-9.24,-3.31,0,3,2
2.09,-8.98,-3.35,0,3,2
1.9,-8.88,-3.33,0,3,2
1.97,-9.02,-3.33,0,3,2
1.83,-9.07,-3.14,0,3,2
1.9,-9.22,-3.23,0,3,2
1.85,-9.34,-3.39,0,3,2
2.04,-9.31,-3.18,0,3,2
1.94,-9.14,-3.01,0,3,2
2.03,-9.13,-3.02,0,3,2
1.93,-9.26,-3.16,0,3,2
1.87,-9.29,-3.29,0,3,2
1.84,-9.32,-3.3,0,3,2
1.99,-9.22,-3.14,0,3,2
1.96,-9.23,-3.1,0,3,2
1.88,-9.32,-3.16,0,3,2
1.92,-9.23,-3.19,0,3,2
1.97,-9.19,-2.89,0,3,2
1.95,-9.18,-3.15,0,3,2
1.96,-9.28,-3.12,0,3,2
1.99,-9.29,-3.05,0,3,2
1.97,-9.19,-3.12,0,3,2
2.0,-9.26,-3.1,0,3,2
1.89,-9.21,-3.34,0,3,2
2.02,-9.26,-2.98,0,3,2
2.05,-9.33,-3.02,0,3,2
1.94,-9.21,-3.02,0,3,2
2.07,-9.24,-2.97,0,3,2
2.05,-9.22,-3.05,0,3,2
2.07,-9.24,-3.06,0,3,2
-7.75,-5.44,-7.32,0,3,3
-6.61,-4.16,-3.61,0,3,3
-6.55,-2.22,-4.36,0,3,3
-8.5,-1.13,-4.64,0,3,3
-9.5,-0.55,-4.09,0,3,3
-9.11,-3.03,-5.04,0,3,3
-7.44,-5.53,-5.62,0,3,3
-6.66,-4.55,-4.93,0,3,3
-9.65,-2.05,-4.13,0,3,3
-12.23,-2.23,-3.78,0,3,3
-11.11,-4.0,-5.11,0,3,3
-10.4,-6.5,-6.11,0,3,3
-11.69,-7.29,-5.96,0,3,3
-14.65,-5.59,-4.34,0,3,3
-19.62,-15.94,1.37,0,3,3
-10.71,-3.14,1.02,0,3,3
-6.55,-1.99,3.51,0,3,3
-8.47,-10.16,-1.76,0,3,3
-8.58,-7.89,-6.12,0,3,3
-6.16,-4.57,-0.8,0,3,3
-1.93,-4.46,4.46,0,3,3
8.77,-11.61,6.39,0,3,3
8.05,-6.56,0.92,0,3,3
4.63,-7.36,1.97,0,3,3
6.98,-10.91,6.35,0,3,3
5.3,-13.41,0.22,0,3,3
8.26,-12.24,0.53,0,3,3
7.65,-10.9,3.58,0,3,3
7.44,-12.21,4.26,0,3,3
6.69,-13.23,1.83,0,3,3
5.85,-11.45,2.27,0,3,3
5.25,-10.52,1.06,0,3,3
5.45,-10.4,2.08,0,3,3
4.24,-10.3,0.36,0,3,3
3.77,-10.08,-0.45,0,3,3
2.46,-9.24,-0.85,0,3,3
2.66,-9.49,-0.63,0,3,3
1.28,-8.62,-0.8,0,3,3
0.82,-8.84,-1.05,0,3,3
1.37,-9.94,-0.69,0,3,3
1.17,-10.08,-2.03,0,3,3
1.53,-9.7,-1.31,0,3,3
1.48,-9.62,-1.11,0,3,3
1.14,-8.77,-1.11,0,3,3
0.88,-9.31,-1.84,0,3,3
0.93,-9.59,-2.04,0,3,3
1.13,-9.71,-2.23,0,3,3
1.14,-9.7,-2.12,0,3,3
1.45,-9.49,-2.01,0,3,3
1.48,-9.38,-2.24,0,3,3
2.05,-10.77,-3.21,0,3,3
3.34,-11.71,-3.52,0,3,3
1.42,-10.88,-4.92,0,3,3
2.12,-8.9,-3.68,0,3,3
2.21,-7.58,-2.61,0,3,3
1.01,-7.31,-3.23,0,3,3
1.78,-8.67,-3.09,0,3,3
2.1,-9.98,-3.71,0,3,3
2.26,-10.09,-4.26,0,3,3
2.15,-9.54,-4.21,0,3,3
2.13,-8.8,-3.66,0,3,3
2.4,-8.52,-3.18,0,3,3
2.4,-8.82,-3.3,0,3,3
2.17,-9.41,-3.63,0,3,3
2.14,-9.51,-3.54,0,3,3
2.25,-9.24,-3.31,0,3,3
2.09,-8.98,-3.35,0,3,3
1.9,-8.88,-3.33,0,3,3
1.97,-9.02,-3.33,0,3,3
1.83,-9.07,-3.14,0,3,3
1.9,-9.22,-3.23,0,3,3
1.85,-9.34,-3.39,0,3,3
2.04,-9.31,-3.18,0,3,3
1.94,-9.14,-3.01,0,3,3
2.03,-9.13,-3.02,0,3,3
1.93,-9.26,-3.16,0,3,3
1.87,-9.29,-3.29,0,3,3
1.84,-9.32,-3.3,0,3,3
1.99,-9.22,-3.14,0,3,3
1.96,-9.23,-3.1,0,3,3
1.88,-9.32,-3.16,0,3,3
1.92,-9.23,-3.19,0,3,3
1.97,-9.19,-2.89,0,3,3
1.95,-9.18,-3.15,0,3,3
1.96,-9.28,-3.12,0,3,3
1.99,-9.29,-3.05,0,3,3
1.97,-9.19,-3.12,0,3,3
2.0,-9.26,-3.1,0,3,3
1.89,-9.21,-3.34,0,3,3
2.02,-9.26,-2.98,0,3,3
2.05,-9.33,-3.02,0,3,3
1.94,-9.21,-3.02,0,3,3
2.07,-9.24,-2.97,0,3,3
2.05,-9.22,-3.05,0,3,3
2.07,-9.24,-3.06,0,3,3
1.97,-9.21,-3.09,0,3,3
2.04,-9.29,-3.14,0,3,3
1.99,-9.24,-3.09,0,3,3
2.03,-9.16,-3.04,0,3,3
2.01,-9.13,-3.11,0,3,3
-9.11,-3.03,-5.04,0,3,4
-7.44,-5.53,-5.62,0,3,4
-6.66,-4.55,-4.93,0,3,4
-9.65,-2.05,-4.13,0,3,4
-12.23,-2.23,-3.78,0,3,4
-11.11,-4.0,-5.11,0,3,4
-10.4,-6.5,-6.11,0,3,4
-11.69,-7.29,-5.96,0,3,4
-14.65,-5.59,-4.34,0,3,4
-19.62,-15.94,1.37,0,3,4
-10.71,-3.14,1.02,0,3,4
-6.55,-1.99,3.51,0,3,4
-8.47,-10.16,-1.76,0,3,4
-8.58,-7.89,-6.12,0,3,4
-6.16,-4.57,-0.8,0,3,4
-1.93,-4.46,4.46,0,3,4
8.77,-11.61,6.39,0,3,4
8.05,-6.56,0.92,0,3,4
4.63,-7.36,1.97,0,3,4
6.98,-10.91,6.35,0,3,4
5.3,-13.41,0.22,0,3,4
8.26,-12.24,0.53,0,3,4
7.65,-10.9,3.58,0,3,4
7.44,-12.21,4.26,0,3,4
6.69,-13.23,1.83,0,3,4
5.85,-11.45,2.27,0,3,4
5.25,-10.52,1.06,0,3,4
5.45,-10.4,2.08,0,3,4
4.24,-10.3,0.36,0,3,4
3.77,-10.08,-0.45,0,3,4
2.46,-9.24,-0.85,0,3,4
2.66,-9.49,-0.63,0,3,4
1.28,-8.62,-0.8,0,3,4
0.82,-8.84,-1.05,0,3,4
1.37,-9.94,-0.69,0,3,4
1.17,-10.08,-2.03,0,3,4
1.53,-9.7,-1.31,0,3,4
1.48,-9.62,-1.11,0,3,4
1.14,-8.77,-1.11,0,3,4
0.88,-9.31,-1.84,0,3,4
0.93,-9.59,-2.04,0,3,4
1.13,-9.71,-2.23,0,3,4
1.14,-9.7,-2.12,0,3,4
1.45,-9.49,-2.01,0,3,4
1.48,-9.38,-2.24,0,3,4
2.05,-10.77,-3.21,0,3,4
3.34,-11.71,-3.52,0,3,4
1.42,-10.88,-4.92,0,3,4
2.12,-8.9,-3.68,0,3,4
2.21,-7.58,-2.61,0,3,4
1.01,-7.31,-3.23,0,3,4
1.78,-8.67,-3.09,0,3,4
2.1,-9.98,-3.71,0,3,4
2.26,-10.09,-4.26,0,3,4
2.15,-9.54,-4.21,0,3,4
2.13,-8.8,-3.66,0,3,4
2.4,-8.52,-3.18,0,3,4
2.4,-8.82,-3.3,0,3,4
2.17,-9.41,-3.63,0,3,4
2.14,-9.51,-3.54,0,3,4
2.25,-9.24,-3.31,0,3,4
2.09,-8.98,-3.35,0,3,4
1.9,-8.88,-3.33,0,3,4
1.97,-9.02,-3.33,0,3,4
1.83,-9.07,-3.14,0,3,4
1.9,-9.22,-3.23,0,3,4
1.85,-9.34,-3.39,0,3,4
2.04,-9.31,-3.18,0,3,4
1.94,-9.14,-3.01,0,3,4
2.03,-9.13,-3.02,0,3,4
1.93,-9.26,-3.16,0,3,4
1.87,-9.29,-3.29,0,3,4
1.84,-9.32,-3.3,0,3,4
1.99,-9.22,-3.14,0,3,4
1.96,-9.23,-3.1,0,3,4
1.88,-9.32,-3.16,0,3,4
1.92,-9.23,-3.19,0,3,4
1.97,-9.19,-2.89,0,3,4
1.95,-9.18,-3.15,0,3,4
1.96,-9.28,-3.12,0,3,4
1.99,-9.29,-3.05,0,3,4
1.97,-9.19,-3.12,0,3,4
2.0,-9.26,-3.1,0,3,4
1.89,-9.21,-3.34,0,3,4
2.02,-9.26,-2.98,0,3,4
2.05,-9.33,-3.02,0,3,4
1.94,-9.21,-3.02,0,3,4
2.07,-9.24,-2.97,0,3,4
2.05,-9.22,-3.05,0,3,4
2.07,-9.24,-3.06,0,3,4
1.97,-9.21,-3.09,0,3,4
2.04,-9.29,-3.14,0,3,4
1.99,-9.24,-3.09,0,3,4
2.03,-9.16,-3.04,0,3,4
2.01,-9.13,-3.11,0,3,4
1.96,-9.35,-3.15,0,3,4
2.06,-9.38,-2.89,0,3,4
1.91,-9.25,-3.04,0,3,4
1.93,-9.2,-3.21,0,3,4
2.02,-9.28,-3.08,0,3,4
-11.11,-4.0,-5.11,0,3,5
-10.4,-6.5,-6.11,0,3,5
-11.69,-7.29,-5.96,0,3,5
-14.65,-5.59,-4.34,0,3,5
-19.62,-15.94,1.37,0,3,5
-10.71,-3.14,1.02,0,3,5
-6.55,-1.99,3.51,0,3,5
-8.47,-10.16,-1.76,0,3,5
-8.58,-7.89,-6.12,0,3,5
-6.16,-4.57,-0.8,0,3,5
-1.93,-4.46,4.46,0,3,5
8.77,-11.61,6.39,0,3,5
8.05,-6.56,0.92,0,3,5
4.63,-7.36,1.97,0,3,5
6.98,-10.91,6.35,0,3,5
5.3,-13.41,0.22,0,3,5
8.26,-12.24,0.53,0,3,5
7.65,-10.9,3.58,0,3,5
7.44,-12.21,4.26,0,3,5
6.69,-13.23,1.83,0,3,5
5.85,-11.45,2.27,0,3,5
5.25,-10.52,1.06,0,3,5
5.45,-10.4,2.08,0,3,5
4.24,-10.3,0.36,0,3,5
3.77,-10.08,-0.45,0,3,5
2.46,-9.24,-0.85,0,3,5
2.66,-9.49,-0.63,0,3,5
1.28,-8.62,-0.8,0,3,5
0.82,-8.84,-1.05,0,3,5
1.37,-9.94,-0.69,0,3,5
1.17,-10.08,-2.03,0,3,5
1.53,-9.7,-1.31,0,3,5
1.48,-9.62,-1.11,0,3,5
1.14,-8.77,-1.11,0,3,5
0.88,-9.31,-1.84,0,3,5
0.93,-9.59,-2.04,0,3,5
1.13,-9.71,-2.23,0,3,5
1.14,-9.7,-2.12,0,3,5
1.45,-9.49,-2.01,0,3,5
1.48,-9.38,-2.24,0,3,5
2.05,-10.77,-3.21,0,3,5
3.34,-11.71,-3.52,0,3,5
1.42,-10.88,-4.92,0,3,5
2.12,-8.9,-3.68,0,3,5
2.21,-7.58,-2.61,0,3,5
1.01,-7.31,-3.23,0,3,5
1.78,-8.67,-3.09,0,3,5
2.1,-9.98,-3.71,0,3,5
2.26,-10.09,-4.26,0,3,5
2.15,-9.54,-4.21,0,3,5
2.13,-8.8,-3.66,0,3,5
2.4,-8.52,-3.18,0,3,5
2.4,-8.82,-3.3,0,3,5
2.17,-9.41,-3.63,0,3,5
2.14,-9.51,-3.54,0,3,5
2.25,-9.24,-3.31,0,3,5
2.09,-8.98,-3.35,0,3,5
1.9,-8.88,-3.33,0,3,5
1.97,-9.02,-3.33,0,3,5
1.83,-9.07,-3.14,0,3,5
1.9,-9.22,-3.23,0,3,5
1.85,-9.34,-3.39,0,3,5
2.04,-9.31,-3.18,0,3,5
1.94,-9.14,-3.01,0,3,5
2.03,-9.13,-3.02,0,3,5
1.93,-9.26,-3.16,0,3,5
1.87,-9.29,-3.29,0,3,5
1.84,-9.32,-3.3,0,3,5
1.99,-9.22,-3.14,0,3,5
1.96,-9.23,-3.1,0,3,5
1.88,-9.32,-3.16,0,3,5
1.92,-9.23,-3.19,0,3,5
1.97,-9.19,-2.89,0,3,5
1.95,-9.18,-3.15,0,3,5
1.96,-9.28,-3.12,0,3,5
1.99,-9.29,-3.05,0,3,5
1.97,-9.19,-3.12,0,3,5
2.0,-9.26,-3.1,0,3,5
1.89,-9.21,-3.34,0,3,5
2.02,-9.26,-2.98,0,3,5
2.05,-9.33,-3.02,0,3,5
1.94,-9.21,-3.02,0,3,5
2.07,-9.24,-2.97,0,3,5
2.05,-9.22,-3.05,0,3,5
2.07,-9.24,-3.06,0,3,5
1.97,-9.21,-3.09,0,3,5
2.04,-9.29,-3.14,0,3,5
1.99,-9.24,-3.09,0,3,5
2.03,-9.16,-3.04,0,3,5
2.01,-9.13,-3.11,0,3,5
1.96,-9.35,-3.15,0,3,5
2.06,-9.38,-2.89,0,3,5
1.91,-9.25,-3.04,0,3,5
1.93,-9.2,-3.21,0,3,5
2.02,-9.28,-3.08,0,3,5
2.05,-9.33,-3.02,0,3,5
1.98,-9.28,-3.06,0,3,5
1.85,-9.22,-3.22,0,3,5
1.93,-9.22,-3.13,0,3,5
1.95,-9.23,-3.0,0,3,5
-10.71,-3.14,1.02,0,3,6
-6.55,-1.99,3.51,0,3,6
-8.47,-10.16,-1.76,0,3,6
-8.58,-7.89,-6.12,0,3,6
-6.16,-4.57,-0.8,0,3,6
-1.93,-4.46,4.46,0,3,6
8.77,-11.61,6.39,0,3,6
8.05,-6.56,0.92,0,3,6
4.63,-7.36,1.97,0,3,6
6.98,-10.91,6.35,0,3,6
5.3,-13.41,0.22,0,3,6
8.26,-12.24,0.53,0,3,6
7.65,-10.9,3.58,0,3,6
7.44,-12.21,4.26,0,3,6
6.69,-13.23,1.83,0,3,6
5.85,-11.45,2.27,0,3,6
5.25,-10.52,1.06,0,3,6
5.45,-10.4,2.08,0,3,6
4.24,-10.3,0.36,0,3,6
3.77,-10.08,-0.45,0,3,6
2.46,-9.24,-0.85,0,3,6
2.66,-9.49,-0.63,0,3,6
1.28,-8.62,-0.8,0,3,6
0.82,-8.84,-1.05,0,3,6
1.37,-9.94,-0.69,0,3,6
1.17,-10.08,-2.03,0,3,6
1.53,-9.7,-1.31,0,3,6
1.48,-9.62,-1.11,0,3,6
1.14,-8.77,-1.11,0,3,6
0.88,-9.31,-1.84,0,3,6
0.93,-9.59,-2.04,0,3,6
1.13,-9.71,-2.23,0,3,6
1.14,-9.7,-2.12,0,3,6
1.45,-9.49,-2.01,0,3,6
1.48,-9.38,-2.24,0,3,6
2.05,-10.77,-3.21,0,3,6
3.34,-11.71,-3.52,0,3,6
1.42,-10.88,-4.92,0,3,6
2.12,-8.9,-3.68,0,3,6
2.21,-7.58,-2.61,0,3,6
1.01,-7.31,-3.23,0,3,6
1.78,-8.67,-3.09,0,3,6
2.1,-9.98,-3.71,0,3,6
2.26,-10.09,-4.26,0,3,6
2.15,-9.54,-4.21,0,3,6
2.13,-8.8,-3.66,0,3,6
2.4,-8.52,-3.18,0,3,6
2.4,-8.82,-3.3,0,3,6
2.17,-9.41,-3.63,0,3,6
2.14,-9.51,-3.54,0,3,6
2.25,-9.24,-3.31,0,3,6
2.09,-8.98,-3.35,0,3,6
1.9,-8.88,-3.33,0,3,6
1.97,-9.02,-3.33,0,3,6
1.83,-9.07,-3.14,0,3,6
1.9,-9.22,-3.23,0,3,6
1.85,-9.34,-3.39,0,3,6
2.04,-9.31,-3.18,0,3,6
1.94,-9.14,-3.01,0,3,6
2.03,-9.13,-3.02,0,3,6
1.93,-9.26,-3.16,0,3,6
1.87,-9.29,-3.29,0,3,6
1.84,-9.32,-3.3,0,3,6
1.99,-9.22,-3.14,0,3,6
1.96,-9.23,-3.1,0,3,6
1.88,-9.32,-3.16,0,3,6
1.92,-9.23,-3.19,0,3,6
1.97,-9.19,-2.89,0,3,6
1.95,-9.18,-3.15,0,3,6
1.96,-9.28,-3.12,0,3,6
1.99,-9.29,-3.05,0,3,6
1.97,-9.19,-3.12,0,3,6
2.0,-9.26,-3.1,0,3,6
1.89,-9.21,-3.34,0,3,6
2.02,-9.26,-2.98,0,3,6
2.05,-9.33,-3.02,0,3,6
1.94,-9.21,-3.02,0,3,6
2.07,-9.24,-2.97,0,3,6
2.05,-9.22,-3.05,0,3,6
2.07,-9.24,-3.06,0,3,6
1.97,-9.21,-3.09,0,3,6
2.04,-9.29,-3.14,0,3,6
1.99,-9.24,-3.09,0,3,6
2.03,-9.16,-3.04,0,3,6
2.01,-9.13,-3.11,0,3,6
1.96,-9.35,-3.15,0,3,6
2.06,-9.38,-2.89,0,3,6
1.91,-9.25,-3.04,0,3,6
1.93,-9.2,-3.21,0,3,6
2.02,-9.28,-3.08,0,3,6
2.05,-9.33,-3.02,0,3,6
1.98,-9.28,-3.06,0,3,6
1.85,-9.22,-3.22,0,3,6
1.93,-9.22,-3.13,0,3,6
1.95,-9.23,-3.0,0,3,6
1.92,-9.28,-3.12,0,3,6
1.92,-9.25,-3.07,0,3,6
1.97,-9.27,-3.03,0,3,6
1.98,-9.21,-2.86,0,3,6
2.02,-9.24,-2.95,0,3,6
-1.93,-4.46,4.46,0,3,7
8.77,-11.61,6.39,0,3,7
8.05,-6.56,0.92,0,3,7
4.63,-7.36,1.97,0,3,7
6.98,-10.91,6.35,0,3,7
5.3,-13.41,0.22,0,3,7
8.26,-12.24,0.53,0,3,7
7.65,-10.9,3.58,0,3,7
7.44,-12.21,4.26,0,3,7
6.69,-13.23,1.83,0,3,7
5.85,-11.45,2.27,0,3,7
5.25,-10.52,1.06,0,3,7
5.45,-10.4,2.08,0,3,7
4.24,-10.3,0.36,0,3,7
3.77,-10.08,-0.45,0,3,7
2.46,-9.24,-0.85,0,3,7
2.66,-9.49,-0.63,0,3,7
1.28,-8.62,-0.8,0,3,7
0.82,-8.84,-1.05,0,3,7
1.37,-9.94,-0.69,0,3,7
1.17,-10.08,-2.03,0,3,7
1.53,-9.7,-1.31,0,3,7
1.48,-9.62,-1.11,0,3,7
1.14,-8.77,-1.11,0,3,7
0.88,-9.31,-1.84,0,3,7
0.93,-9.59,-2.04,0,3,7
1.13,-9.71,-2.23,0,3,7
1.14,-9.7,-2.12,0,3,7
1.45,-9.49,-2.01,0,3,7
1.48,-9.38,-2.24,0,3,7
2.05,-10.77,-3.21,0,3,7
3.34,-11.71,-3.52,0,3,7
1.42,-10.88,-4.92,0,3,7
2.12,-8.9,-3.68,0,3,7
2.21,-7.58,-2.61,0,3,7
1.01,-7.31,-3.23,0,3,7
1.78,-8.67,-3.09,0,3,7
2.1,-9.98,-3.71,0,3,7
2.26,-10.09,-4.26,0,3,7
2.15,-9.54,-4.21,0,3,7
2.13,-8.8,-3.66,0,3,7
2.4,-8.52,-3.18,0,3,7
2.4,-8.82,-3.3,0,3,7
2.17,-9.41,-3.63,0,3,7
2.14,-9.51,-3.54,0,3,7
2.25,-9.24,-3.31,0,3,7
2.09,-8.98,-3.35,0,3,7
1.9,-8.88,-3.33,0,3,7
1.97,-9.02,-3.33,0,3,7
1.83,-9.07,-3.14,0,3,7
1.9,-9.22,-3.23,0,3,7
1.85,-9.34,-3.39,0,3,7
2.04,-9.31,-3.18,0,3,7
1.94,-9.14,-3.01,0,3,7
2.03,-9.13,-3.02,0,3,7
1.93,-9.26,-3.16,0,3,7
1.87,-9.29,-3.29,0,3,7
1.84,-9.32,-3.3,0,3,7
1.99,-9.22,-3.14,0,3,7
1.96,-9.23,-3.1,0,3,7
1.88,-9.32,-3.16,0,3,7
1.92,-9.23,-3.19,0,3,7
1.97,-9.19,-2.89,0,3,7
1.95,-9.18,-3.15,0,3,7
1.96,-9.28,-3.12,0,3,7
1.99,-9.29,-3.05,0,3,7
1.97,-9.19,-3.12,0,3,7
2.0,-9.26,-3.1,0,3,7
1.89,-9.21,-3.34,0,3,7
2.02,-9.26,-2.98,0,3,7
2.05,-9.33,-3.02,0,3,7
1.94,-9.21,-3.02,0,3,7
2.07,-9.24,-2.97,0,3,7
2.05,-9.22,-3.05,0,3,7
2.07,-9.24,-3.06,0,3,7
1.97,-9.21,-3.09,0,3,7
2.04,-9.29,-3.14,0,3,7
1.99,-9.24,-3.09,0,3,7
2.03,-9.16,-3.04,0,3,7
2.01,-9.13,-3.11,0,3,7
1.96,-9.35,-3.15,0,3,7
2.06,-9.38,-2.89,0,3,7
1.91,-9.25,-3.04,0,3,7
1.93,-9.2,-3.21,0,3,7
2.02,-9.28,-3.08,0,3,7
2.05,-9.33,-3.02,0,3,7
1.98,-9.28,-3.06,0,3,7
1.85,-9.22,-3.22,0,3,7
1.93,-9.22,-3.13,0,3,7
1.95,-9.23,-3.0,0,3,7
1.92,-9.28,-3.12,0,3,7
1.92,-9.25,-3.07,0,3,7
1.97,-9.27,-3.03,0,3,7
1.98,-9.21,-2.86,0,3,7
2.02,-9.24,-2.95,0,3,7
1.96,-9.19,-3.12,0,3,7
2.03,-9.25,-3.05,0,3,7
1.9,-9.38,-3.08,0,3,7
2.01,-9.3,-3.1,0,3,7
2.07,-9.2,-2.96,0,3,7
5.3,-13.41,0.22,0,3,8
8.26,-12.24,0.53,0,3,8
7.65,-10.9,3.58,0,3,8
7.44,-12.21,4.26,0,3,8
6.69,-13.23,1.83,0,3,8
5.85,-11.45,2.27,0,3,8
5.25,-10.52,1.06,0,3,8
5.45,-10.4,2.08,0,3,8
4.24,-10.3,0.36,0,3,8
3.77,-10.08,-0.45,0,3,8
2.46,-9.24,-0.85,0,3,8
2.66,-9.49,-0.63,0,3,8
1.28,-8.62,-0.8,0,3,8
0.82,-8.84,-1.05,0,3,8
1.37,-9.94,-0.69,0,3,8
1.17,-10.08,-2.03,0,3,8
1.53,-9.7,-1.31,0,3,8
1.48,-9.62,-1.11,0,3,8
1.14,-8.77,-1.11,0,3,8
0.88,-9.31,-1.84,0,3,8
0.93,-9.59,-2.04,0,3,8
1.13,-9.71,-2.23,0,3,8
1.14,-9.7,-2.12,0,3,8
1.45,-9.49,-2.01,0,3,8
1.48,-9.38,-2.24,0,3,8
2.05,-10.77,-3.21,0,3,8
3.34,-11.71,-3.52,0,3,8
1.42,-10.88,-4.92,0,3,8
2.12,-8.9,-3.68,0,3,8
2.21,-7.58,-2.61,0,3,8
1.01,-7.31,-3.23,0,3,8
1.78,-8.67,-3.09,0,3,8
2.1,-9.98,-3.71,0,3,8
2.26,-10.09,-4.26,0,3,8
2.15,-9.54,-4.21,0,3,8
2.13,-8.8,-3.66,0,3,8
2.4,-8.52,-3.18,0,3,8
2.4,-8.82,-3.3,0,3,8
2.17,-9.41,-3.63,0,3,8
2.14,-9.51,-3.54,0,3,8
2.25,-9.24,-3.31,0,3,8
2.09,-8.98,-3.35,0,3,8
1.9,-8.88,-3.33,0,3,8
1.97,-9.02,-3.33,0,3,8
1.83,-9.07,-3.14,0,3,8
1.9,-9.22,-3.23,0,3,8
1.85,-9.34,-3.39,0,3,8
2.04,-9.31,-3.18,0,3,8
1.94,-9.14,-3.01,0,3,8
2.03,-9.13,-3.02,0,3,8
1.93,-9.26,-3.16,0,3,8
1.87,-9.29,-3.29,0,3,8
1.84,-9.32,-3.3,0,3,8
1.99,-9.22,-3.14,0,3,8
1.96,-9.23,-3.1,0,3,8
1.88,-9.32,-3.16,0,3,8
1.92,-9.23,-3.19,0,3,8
1.97,-9.19,-2.89,0,3,8
1.95,-9.18,-3.15,0,3,8
1.96,-9.28,-3.12,0,3,8
1.99,-9.29,-3.05,0,3,8
1.97,-9.19,-3.12,0,3,8
2.0,-9.26,-3.1,0,3,8
1.89,-9.21,-3.34,0,3,8
2.02,-9.26,-2.98,0,3,8
2.05,-9.33,-3.02,0,3,8
1.94,-9.21,-3.02,0,3,8
2.07,-9.24,-2.97,0,3,8
2.05,-9.22,-3.05,0,3,8
2.07,-9.24,-3.06,0,3,8
1.97,-9.21,-3.09,0,3,8
2.04,-9.29,-3.14,0,3,8
1.99,-9.24,-3.09,0,3,8
2.03,-9.16,-3.04,0,3,8
2.01,-9.13,-3.11,0,3,8
1.96,-9.35,-3.15,0,3,8
2.06,-9.38,-2.89,0,3,8
1.91,-9.25,-3.04,0,3,8
1.93,-9.2,-3.21,0,3,8
2.02,-9.28,-3.08,0,3,8
2.05,-9.33,-3.02,0,3,8
1.98,-9.28,-3.06,0,3,8
1.85,-9.22,-3.22,0,3,8
1.93,-9.22,-3.13,0,3,8
1.95,-9.23,-3.0,0,3,8
1.92,-9.28,-3.12,0,3,8
1.92,-9.25,-3.07,0,3,8
1.97,-9.27,-3.03,0,3,8
1.98,-9.21,-2.86,0,3,8
2.02,-9.24,-2.95,0,3,8
1.96,-9.19,-3.12,0,3,8
2.03,-9.25,-3.05,0,3,8
1.9,-9.38,-3.08,0,3,8
2.01,-9.3,-3.1,0,3,8
2.07,-9.2,-2.96,0,3,8
2.03,-9.23,-3.02,0,3,8
2.05,-9.3,-3.05,0,3,8
2.07,-9.3,-3.1,0,3,8
2.04,-9.22,-3.18,0,3,8
2.02,-9.24,-2.98,0,3,8
5.85,-11.45,2.27,0,3,9
5.25,-10.52,1.06,0,3,9
5.45,-10.4,2.08,0,3,9
4.24,-10.3,0.36,0,3,9
3.77,-10.08,-0.45,0,3,9
2.46,-9.24,-0.85,0,3,9
2.66,-9.49,-0.63,0,3,9
1.28,-8.62,-0.8,0,3,9
0.82,-8.84,-1.05,0,3,9
1.37,-9.94,-0.69,0,3,9
1.17,-10.08,-2.03,0,3,9
1.53,-9.7,-1.31,0,3,9
1.48,-9.62,-1.11,0,3,9
